Pools	PopA	PopO	PopC	PopX	Estimate
Pool4,Pool19;Pool7,Pool8	EBPL_1	ISR	EEUA_1	EEUA_2	-0.000359315361123824
Pool4,Pool19;Pool7,Pool9	EBPL_1	ISR	EEUA_1	TRK_1	0.00434638933978782
Pool4,Pool19;Pool7,Pool10	EBPL_1	ISR	EEUA_1	WBDE_1	0.0033705316824581
Pool4,Pool19;Pool7,Pool11	EBPL_1	ISR	EEUA_1	WBIT_1	0.00301802206928331
Pool4,Pool19;Pool7,Pool12	EBPL_1	ISR	EEUA_1	WEES_1	0.0044004651752814795
Pool4,Pool19;Pool7,Pool13	EBPL_1	ISR	EEUA_1	WEES_2	0.00453429858855459
Pool4,Pool19;Pool7,Pool14	EBPL_1	ISR	EEUA_1	WEFR_1	0.0029852763948473
Pool4,Pool19;Pool7,Pool15	EBPL_1	ISR	EEUA_1	WEFR_2	0.00304740264949438
Pool4,Pool19;Pool7,Pool16	EBPL_1	ISR	EEUA_1	CNXJ	0.00535408573308443
Pool4,Pool19;Pool7,Pool17	EBPL_1	ISR	EEUA_1	CnOther	0.00558842031810197
Pool4,Pool19;Pool7,Pool18	EBPL_1	ISR	EEUA_1	CnQTP	0.00599639089900555
Pool4,Pool19;Pool7,Pool20	EBPL_1	ISR	EEUA_1	DGN	0.0110846390432057
Pool4,Pool19;Pool7,Pool21	EBPL_1	ISR	EEUA_1	DrosSim	-0.00129139718133048
Pool4,Pool19;Pool8,Pool9	EBPL_1	ISR	EEUA_2	TRK_1	0.00470570470091164
Pool4,Pool19;Pool8,Pool10	EBPL_1	ISR	EEUA_2	WBDE_1	0.0037298470435819203
Pool4,Pool19;Pool8,Pool11	EBPL_1	ISR	EEUA_2	WBIT_1	0.00337733743040713
Pool4,Pool19;Pool8,Pool12	EBPL_1	ISR	EEUA_2	WEES_1	0.0047597805364053
Pool4,Pool19;Pool8,Pool13	EBPL_1	ISR	EEUA_2	WEES_2	0.00489361394967841
Pool4,Pool19;Pool8,Pool14	EBPL_1	ISR	EEUA_2	WEFR_1	0.00334459175597113
Pool4,Pool19;Pool8,Pool15	EBPL_1	ISR	EEUA_2	WEFR_2	0.0034067180106182
Pool4,Pool19;Pool8,Pool16	EBPL_1	ISR	EEUA_2	CNXJ	0.00571340109420826
Pool4,Pool19;Pool8,Pool17	EBPL_1	ISR	EEUA_2	CnOther	0.0059477356792258
Pool4,Pool19;Pool8,Pool18	EBPL_1	ISR	EEUA_2	CnQTP	0.00635570626012938
Pool4,Pool19;Pool8,Pool20	EBPL_1	ISR	EEUA_2	DGN	0.0114439544043295
Pool4,Pool19;Pool8,Pool21	EBPL_1	ISR	EEUA_2	DrosSim	-0.0009320818202066539
Pool4,Pool19;Pool9,Pool10	EBPL_1	ISR	TRK_1	WBDE_1	-0.0009758576573297151
Pool4,Pool19;Pool9,Pool11	EBPL_1	ISR	TRK_1	WBIT_1	-0.0013283672705045
Pool4,Pool19;Pool9,Pool12	EBPL_1	ISR	TRK_1	WEES_1	5.4075835493661e-05
Pool4,Pool19;Pool9,Pool13	EBPL_1	ISR	TRK_1	WEES_2	0.00018790924876677098
Pool4,Pool19;Pool9,Pool14	EBPL_1	ISR	TRK_1	WEFR_1	-0.00136111294494051
Pool4,Pool19;Pool9,Pool15	EBPL_1	ISR	TRK_1	WEFR_2	-0.00129898669029344
Pool4,Pool19;Pool9,Pool16	EBPL_1	ISR	TRK_1	CNXJ	0.0010076963932966199
Pool4,Pool19;Pool9,Pool17	EBPL_1	ISR	TRK_1	CnOther	0.00124203097831416
Pool4,Pool19;Pool9,Pool18	EBPL_1	ISR	TRK_1	CnQTP	0.00165000155921774
Pool4,Pool19;Pool9,Pool20	EBPL_1	ISR	TRK_1	DGN	0.00673824970341785
Pool4,Pool19;Pool9,Pool21	EBPL_1	ISR	TRK_1	DrosSim	-0.00563778652111829
Pool4,Pool19;Pool10,Pool11	EBPL_1	ISR	WBDE_1	WBIT_1	-0.00035250961317479
Pool4,Pool19;Pool10,Pool12	EBPL_1	ISR	WBDE_1	WEES_1	0.00102993349282338
Pool4,Pool19;Pool10,Pool13	EBPL_1	ISR	WBDE_1	WEES_2	0.00116376690609649
Pool4,Pool19;Pool10,Pool14	EBPL_1	ISR	WBDE_1	WEFR_1	-0.00038525528761079703
Pool4,Pool19;Pool10,Pool15	EBPL_1	ISR	WBDE_1	WEFR_2	-0.00032312903296372004
Pool4,Pool19;Pool10,Pool16	EBPL_1	ISR	WBDE_1	CNXJ	0.00198355405062633
Pool4,Pool19;Pool10,Pool17	EBPL_1	ISR	WBDE_1	CnOther	0.00221788863564387
Pool4,Pool19;Pool10,Pool18	EBPL_1	ISR	WBDE_1	CnQTP	0.00262585921654745
Pool4,Pool19;Pool10,Pool20	EBPL_1	ISR	WBDE_1	DGN	0.00771410736074757
Pool4,Pool19;Pool10,Pool21	EBPL_1	ISR	WBDE_1	DrosSim	-0.00466192886378858
Pool4,Pool19;Pool11,Pool12	EBPL_1	ISR	WBIT_1	WEES_1	0.00138244310599817
Pool4,Pool19;Pool11,Pool13	EBPL_1	ISR	WBIT_1	WEES_2	0.00151627651927128
Pool4,Pool19;Pool11,Pool14	EBPL_1	ISR	WBIT_1	WEFR_1	-3.27456744360077e-05
Pool4,Pool19;Pool11,Pool15	EBPL_1	ISR	WBIT_1	WEFR_2	2.9380580211069202e-05
Pool4,Pool19;Pool11,Pool16	EBPL_1	ISR	WBIT_1	CNXJ	0.0023360636638011197
Pool4,Pool19;Pool11,Pool17	EBPL_1	ISR	WBIT_1	CnOther	0.0025703982488186603
Pool4,Pool19;Pool11,Pool18	EBPL_1	ISR	WBIT_1	CnQTP	0.00297836882972224
Pool4,Pool19;Pool11,Pool20	EBPL_1	ISR	WBIT_1	DGN	0.00806661697392236
Pool4,Pool19;Pool11,Pool21	EBPL_1	ISR	WBIT_1	DrosSim	-0.00430941925061379
Pool4,Pool19;Pool12,Pool13	EBPL_1	ISR	WEES_1	WEES_2	0.00013383341327311002
Pool4,Pool19;Pool12,Pool14	EBPL_1	ISR	WEES_1	WEFR_1	-0.00141518878043417
Pool4,Pool19;Pool12,Pool15	EBPL_1	ISR	WEES_1	WEFR_2	-0.0013530625257871
Pool4,Pool19;Pool12,Pool16	EBPL_1	ISR	WEES_1	CNXJ	0.000953620557802959
Pool4,Pool19;Pool12,Pool17	EBPL_1	ISR	WEES_1	CnOther	0.0011879551428205
Pool4,Pool19;Pool12,Pool18	EBPL_1	ISR	WEES_1	CnQTP	0.00159592572372408
Pool4,Pool19;Pool12,Pool20	EBPL_1	ISR	WEES_1	DGN	0.00668417386792419
Pool4,Pool19;Pool12,Pool21	EBPL_1	ISR	WEES_1	DrosSim	-0.00569186235661195
Pool4,Pool19;Pool13,Pool14	EBPL_1	ISR	WEES_2	WEFR_1	-0.00154902219370728
Pool4,Pool19;Pool13,Pool15	EBPL_1	ISR	WEES_2	WEFR_2	-0.00148689593906021
Pool4,Pool19;Pool13,Pool16	EBPL_1	ISR	WEES_2	CNXJ	0.000819787144529849
Pool4,Pool19;Pool13,Pool17	EBPL_1	ISR	WEES_2	CnOther	0.00105412172954739
Pool4,Pool19;Pool13,Pool18	EBPL_1	ISR	WEES_2	CnQTP	0.00146209231045097
Pool4,Pool19;Pool13,Pool20	EBPL_1	ISR	WEES_2	DGN	0.00655034045465108
Pool4,Pool19;Pool13,Pool21	EBPL_1	ISR	WEES_2	DrosSim	-0.00582569576988506
Pool4,Pool19;Pool14,Pool15	EBPL_1	ISR	WEFR_1	WEFR_2	6.212625464707691e-05
Pool4,Pool19;Pool14,Pool16	EBPL_1	ISR	WEFR_1	CNXJ	0.00236880933823713
Pool4,Pool19;Pool14,Pool17	EBPL_1	ISR	WEFR_1	CnOther	0.00260314392325467
Pool4,Pool19;Pool14,Pool18	EBPL_1	ISR	WEFR_1	CnQTP	0.00301111450415825
Pool4,Pool19;Pool14,Pool20	EBPL_1	ISR	WEFR_1	DGN	0.008099362648358371
Pool4,Pool19;Pool14,Pool21	EBPL_1	ISR	WEFR_1	DrosSim	-0.00427667357617778
Pool4,Pool19;Pool15,Pool16	EBPL_1	ISR	WEFR_2	CNXJ	0.00230668308359006
Pool4,Pool19;Pool15,Pool17	EBPL_1	ISR	WEFR_2	CnOther	0.00254101766860759
Pool4,Pool19;Pool15,Pool18	EBPL_1	ISR	WEFR_2	CnQTP	0.00294898824951118
Pool4,Pool19;Pool15,Pool20	EBPL_1	ISR	WEFR_2	DGN	0.00803723639371129
Pool4,Pool19;Pool15,Pool21	EBPL_1	ISR	WEFR_2	DrosSim	-0.00433879983082486
Pool4,Pool19;Pool16,Pool17	EBPL_1	ISR	CNXJ	CnOther	0.00023433458501753701
Pool4,Pool19;Pool16,Pool18	EBPL_1	ISR	CNXJ	CnQTP	0.00064230516592112
Pool4,Pool19;Pool16,Pool20	EBPL_1	ISR	CNXJ	DGN	0.00573055331012123
Pool4,Pool19;Pool16,Pool21	EBPL_1	ISR	CNXJ	DrosSim	-0.00664548291441491
Pool4,Pool19;Pool17,Pool18	EBPL_1	ISR	CnOther	CnQTP	0.000407970580903583
Pool4,Pool19;Pool17,Pool20	EBPL_1	ISR	CnOther	DGN	0.0054962187251037
Pool4,Pool19;Pool17,Pool21	EBPL_1	ISR	CnOther	DrosSim	-0.00687981749943245
Pool4,Pool19;Pool18,Pool20	EBPL_1	ISR	CnQTP	DGN	0.00508824814420011
Pool4,Pool19;Pool18,Pool21	EBPL_1	ISR	CnQTP	DrosSim	-0.007287788080336029
Pool4,Pool19;Pool20,Pool21	EBPL_1	ISR	DGN	DrosSim	-0.0123760362245361
Pool4,Pool20;Pool5,Pool6	EBPL_1	DGN	EERU_1	EERU_2	0.0018375042994496198
Pool4,Pool20;Pool5,Pool7	EBPL_1	DGN	EERU_1	EEUA_1	-0.0012892090147748599
Pool4,Pool20;Pool5,Pool8	EBPL_1	DGN	EERU_1	EEUA_2	-0.00280319782811655
Pool4,Pool20;Pool5,Pool9	EBPL_1	DGN	EERU_1	TRK_1	0.0010283329579749401
Pool4,Pool20;Pool5,Pool10	EBPL_1	DGN	EERU_1	WBDE_1	0.006376577983472629
Pool4,Pool20;Pool5,Pool11	EBPL_1	DGN	EERU_1	WBIT_1	0.000448288811288389
Pool4,Pool20;Pool5,Pool12	EBPL_1	DGN	EERU_1	WEES_1	0.00702185695149748
Pool4,Pool20;Pool5,Pool13	EBPL_1	DGN	EERU_1	WEES_2	0.009706421324470471
Pool4,Pool20;Pool5,Pool14	EBPL_1	DGN	EERU_1	WEFR_1	0.0050636959483700795
Pool4,Pool20;Pool5,Pool15	EBPL_1	DGN	EERU_1	WEFR_2	0.0038041065090772
Pool4,Pool20;Pool5,Pool16	EBPL_1	DGN	EERU_1	CNXJ	0.008416727734208209
Pool4,Pool20;Pool5,Pool17	EBPL_1	DGN	EERU_1	CnOther	0.0116264363877948
Pool4,Pool20;Pool5,Pool18	EBPL_1	DGN	EERU_1	CnQTP	0.009562523734104541
Pool4,Pool20;Pool5,Pool19	EBPL_1	DGN	EERU_1	ISR	0.007982201830897871
Pool4,Pool20;Pool5,Pool21	EBPL_1	DGN	EERU_1	DrosSim	0.0049112393307718105
Pool4,Pool20;Pool6,Pool7	EBPL_1	DGN	EERU_2	EEUA_1	-0.00312671331422448
Pool4,Pool20;Pool6,Pool8	EBPL_1	DGN	EERU_2	EEUA_2	-0.00464070212756618
Pool4,Pool20;Pool6,Pool9	EBPL_1	DGN	EERU_2	TRK_1	-0.000809171341474679
Pool4,Pool20;Pool6,Pool10	EBPL_1	DGN	EERU_2	WBDE_1	0.00453907368402301
Pool4,Pool20;Pool6,Pool11	EBPL_1	DGN	EERU_2	WBIT_1	-0.00138921548816123
Pool4,Pool20;Pool6,Pool12	EBPL_1	DGN	EERU_2	WEES_1	0.00518435265204786
Pool4,Pool20;Pool6,Pool13	EBPL_1	DGN	EERU_2	WEES_2	0.00786891702502085
Pool4,Pool20;Pool6,Pool14	EBPL_1	DGN	EERU_2	WEFR_1	0.00322619164892046
Pool4,Pool20;Pool6,Pool15	EBPL_1	DGN	EERU_2	WEFR_2	0.00196660220962758
Pool4,Pool20;Pool6,Pool16	EBPL_1	DGN	EERU_2	CNXJ	0.00657922343475859
Pool4,Pool20;Pool6,Pool17	EBPL_1	DGN	EERU_2	CnOther	0.00978893208834519
Pool4,Pool20;Pool6,Pool18	EBPL_1	DGN	EERU_2	CnQTP	0.00772501943465492
Pool4,Pool20;Pool6,Pool19	EBPL_1	DGN	EERU_2	ISR	0.00614469753144825
Pool4,Pool20;Pool6,Pool21	EBPL_1	DGN	EERU_2	DrosSim	0.00307373503132219
Pool4,Pool20;Pool7,Pool8	EBPL_1	DGN	EEUA_1	EEUA_2	-0.00151398881334169
Pool4,Pool20;Pool7,Pool9	EBPL_1	DGN	EEUA_1	TRK_1	0.0023175419727498
Pool4,Pool20;Pool7,Pool10	EBPL_1	DGN	EEUA_1	WBDE_1	0.007665786998247491
Pool4,Pool20;Pool7,Pool11	EBPL_1	DGN	EEUA_1	WBIT_1	0.00173749782606325
Pool4,Pool20;Pool7,Pool12	EBPL_1	DGN	EEUA_1	WEES_1	0.00831106596627235
Pool4,Pool20;Pool7,Pool13	EBPL_1	DGN	EEUA_1	WEES_2	0.0109956303392453
Pool4,Pool20;Pool7,Pool14	EBPL_1	DGN	EEUA_1	WEFR_1	0.00635290496314495
Pool4,Pool20;Pool7,Pool15	EBPL_1	DGN	EEUA_1	WEFR_2	0.00509331552385206
Pool4,Pool20;Pool7,Pool16	EBPL_1	DGN	EEUA_1	CNXJ	0.00970593674898307
Pool4,Pool20;Pool7,Pool17	EBPL_1	DGN	EEUA_1	CnOther	0.0129156454025697
Pool4,Pool20;Pool7,Pool18	EBPL_1	DGN	EEUA_1	CnQTP	0.0108517327488794
Pool4,Pool20;Pool7,Pool19	EBPL_1	DGN	EEUA_1	ISR	0.00927141084567273
Pool4,Pool20;Pool7,Pool21	EBPL_1	DGN	EEUA_1	DrosSim	0.00620044834554667
Pool4,Pool20;Pool8,Pool9	EBPL_1	DGN	EEUA_2	TRK_1	0.0038315307860915
Pool4,Pool20;Pool8,Pool10	EBPL_1	DGN	EEUA_2	WBDE_1	0.009179775811589191
Pool4,Pool20;Pool8,Pool11	EBPL_1	DGN	EEUA_2	WBIT_1	0.0032514866394049396
Pool4,Pool20;Pool8,Pool12	EBPL_1	DGN	EEUA_2	WEES_1	0.009825054779614041
Pool4,Pool20;Pool8,Pool13	EBPL_1	DGN	EEUA_2	WEES_2	0.012509619152587
Pool4,Pool20;Pool8,Pool14	EBPL_1	DGN	EEUA_2	WEFR_1	0.00786689377648664
Pool4,Pool20;Pool8,Pool15	EBPL_1	DGN	EEUA_2	WEFR_2	0.00660730433719375
Pool4,Pool20;Pool8,Pool16	EBPL_1	DGN	EEUA_2	CNXJ	0.0112199255623248
Pool4,Pool20;Pool8,Pool17	EBPL_1	DGN	EEUA_2	CnOther	0.0144296342159114
Pool4,Pool20;Pool8,Pool18	EBPL_1	DGN	EEUA_2	CnQTP	0.0123657215622211
Pool4,Pool20;Pool8,Pool19	EBPL_1	DGN	EEUA_2	ISR	0.0107853996590144
Pool4,Pool20;Pool8,Pool21	EBPL_1	DGN	EEUA_2	DrosSim	0.0077144371588883705
Pool4,Pool20;Pool9,Pool10	EBPL_1	DGN	TRK_1	WBDE_1	0.00534824502549769
Pool4,Pool20;Pool9,Pool11	EBPL_1	DGN	TRK_1	WBIT_1	-0.000580044146686554
Pool4,Pool20;Pool9,Pool12	EBPL_1	DGN	TRK_1	WEES_1	0.00599352399352254
Pool4,Pool20;Pool9,Pool13	EBPL_1	DGN	TRK_1	WEES_2	0.008678088366495529
Pool4,Pool20;Pool9,Pool14	EBPL_1	DGN	TRK_1	WEFR_1	0.00403536299039514
Pool4,Pool20;Pool9,Pool15	EBPL_1	DGN	TRK_1	WEFR_2	0.0027757735511022602
Pool4,Pool20;Pool9,Pool16	EBPL_1	DGN	TRK_1	CNXJ	0.0073883947762332595
Pool4,Pool20;Pool9,Pool17	EBPL_1	DGN	TRK_1	CnOther	0.0105981034298199
Pool4,Pool20;Pool9,Pool18	EBPL_1	DGN	TRK_1	CnQTP	0.0085341907761296
Pool4,Pool20;Pool9,Pool19	EBPL_1	DGN	TRK_1	ISR	0.0069538688729229295
Pool4,Pool20;Pool9,Pool21	EBPL_1	DGN	TRK_1	DrosSim	0.0038829063727968704
Pool4,Pool20;Pool10,Pool11	EBPL_1	DGN	WBDE_1	WBIT_1	-0.00592828917218424
Pool4,Pool20;Pool10,Pool12	EBPL_1	DGN	WBDE_1	WEES_1	0.000645278968024854
Pool4,Pool20;Pool10,Pool13	EBPL_1	DGN	WBDE_1	WEES_2	0.0033298433409978396
Pool4,Pool20;Pool10,Pool14	EBPL_1	DGN	WBDE_1	WEFR_1	-0.00131288203510255
Pool4,Pool20;Pool10,Pool15	EBPL_1	DGN	WBDE_1	WEFR_2	-0.0025724714743954303
Pool4,Pool20;Pool10,Pool16	EBPL_1	DGN	WBDE_1	CNXJ	0.0020401497507355803
Pool4,Pool20;Pool10,Pool17	EBPL_1	DGN	WBDE_1	CnOther	0.0052498584043221795
Pool4,Pool20;Pool10,Pool18	EBPL_1	DGN	WBDE_1	CnQTP	0.0031859457506319103
Pool4,Pool20;Pool10,Pool19	EBPL_1	DGN	WBDE_1	ISR	0.00160562384742524
Pool4,Pool20;Pool10,Pool21	EBPL_1	DGN	WBDE_1	DrosSim	-0.0014653386527008199
Pool4,Pool20;Pool11,Pool12	EBPL_1	DGN	WBIT_1	WEES_1	0.0065735681402091
Pool4,Pool20;Pool11,Pool13	EBPL_1	DGN	WBIT_1	WEES_2	0.009258132513182079
Pool4,Pool20;Pool11,Pool14	EBPL_1	DGN	WBIT_1	WEFR_1	0.0046154071370817
Pool4,Pool20;Pool11,Pool15	EBPL_1	DGN	WBIT_1	WEFR_2	0.0033558176977888103
Pool4,Pool20;Pool11,Pool16	EBPL_1	DGN	WBIT_1	CNXJ	0.00796843892291982
Pool4,Pool20;Pool11,Pool17	EBPL_1	DGN	WBIT_1	CnOther	0.0111781475765064
Pool4,Pool20;Pool11,Pool18	EBPL_1	DGN	WBIT_1	CnQTP	0.009114234922816159
Pool4,Pool20;Pool11,Pool19	EBPL_1	DGN	WBIT_1	ISR	0.0075339130196094796
Pool4,Pool20;Pool11,Pool21	EBPL_1	DGN	WBIT_1	DrosSim	0.00446295051948342
Pool4,Pool20;Pool12,Pool13	EBPL_1	DGN	WEES_1	WEES_2	0.0026845643729729897
Pool4,Pool20;Pool12,Pool14	EBPL_1	DGN	WEES_1	WEFR_1	-0.0019581610031274
Pool4,Pool20;Pool12,Pool15	EBPL_1	DGN	WEES_1	WEFR_2	-0.0032177504424202898
Pool4,Pool20;Pool12,Pool16	EBPL_1	DGN	WEES_1	CNXJ	0.00139487078271072
Pool4,Pool20;Pool12,Pool17	EBPL_1	DGN	WEES_1	CnOther	0.00460457943629733
Pool4,Pool20;Pool12,Pool18	EBPL_1	DGN	WEES_1	CnQTP	0.0025406667826070603
Pool4,Pool20;Pool12,Pool19	EBPL_1	DGN	WEES_1	ISR	0.000960344879400388
Pool4,Pool20;Pool12,Pool21	EBPL_1	DGN	WEES_1	DrosSim	-0.00211061762072567
Pool4,Pool20;Pool13,Pool14	EBPL_1	DGN	WEES_2	WEFR_1	-0.00464272537610039
Pool4,Pool20;Pool13,Pool15	EBPL_1	DGN	WEES_2	WEFR_2	-0.00590231481539327
Pool4,Pool20;Pool13,Pool16	EBPL_1	DGN	WEES_2	CNXJ	-0.00128969359026226
Pool4,Pool20;Pool13,Pool17	EBPL_1	DGN	WEES_2	CnOther	0.0019200150633243399
Pool4,Pool20;Pool13,Pool18	EBPL_1	DGN	WEES_2	CnQTP	-0.000143897590365927
Pool4,Pool20;Pool13,Pool19	EBPL_1	DGN	WEES_2	ISR	-0.0017242194935726
Pool4,Pool20;Pool13,Pool21	EBPL_1	DGN	WEES_2	DrosSim	-0.00479518199369866
Pool4,Pool20;Pool14,Pool15	EBPL_1	DGN	WEFR_1	WEFR_2	-0.00125958943929289
Pool4,Pool20;Pool14,Pool16	EBPL_1	DGN	WEFR_1	CNXJ	0.00335303178583812
Pool4,Pool20;Pool14,Pool17	EBPL_1	DGN	WEFR_1	CnOther	0.006562740439424729
Pool4,Pool20;Pool14,Pool18	EBPL_1	DGN	WEFR_1	CnQTP	0.0044988277857344605
Pool4,Pool20;Pool14,Pool19	EBPL_1	DGN	WEFR_1	ISR	0.00291850588252779
Pool4,Pool20;Pool14,Pool21	EBPL_1	DGN	WEFR_1	DrosSim	-0.000152456617598273
Pool4,Pool20;Pool15,Pool16	EBPL_1	DGN	WEFR_2	CNXJ	0.00461262122513101
Pool4,Pool20;Pool15,Pool17	EBPL_1	DGN	WEFR_2	CnOther	0.00782232987871762
Pool4,Pool20;Pool15,Pool18	EBPL_1	DGN	WEFR_2	CnQTP	0.00575841722502735
Pool4,Pool20;Pool15,Pool19	EBPL_1	DGN	WEFR_2	ISR	0.0041780953218206705
Pool4,Pool20;Pool15,Pool21	EBPL_1	DGN	WEFR_2	DrosSim	0.00110713282169461
Pool4,Pool20;Pool16,Pool17	EBPL_1	DGN	CNXJ	CnOther	0.00320970865358661
Pool4,Pool20;Pool16,Pool18	EBPL_1	DGN	CNXJ	CnQTP	0.00114579599989634
Pool4,Pool20;Pool16,Pool19	EBPL_1	DGN	CNXJ	ISR	-0.000434525903310334
Pool4,Pool20;Pool16,Pool21	EBPL_1	DGN	CNXJ	DrosSim	-0.0035054884034364
Pool4,Pool20;Pool17,Pool18	EBPL_1	DGN	CnOther	CnQTP	-0.00206391265369027
Pool4,Pool20;Pool17,Pool19	EBPL_1	DGN	CnOther	ISR	-0.0036442345568969397
Pool4,Pool20;Pool17,Pool21	EBPL_1	DGN	CnOther	DrosSim	-0.006715197057023001
Pool4,Pool20;Pool18,Pool19	EBPL_1	DGN	CnQTP	ISR	-0.00158032190320667
Pool4,Pool20;Pool18,Pool21	EBPL_1	DGN	CnQTP	DrosSim	-0.0046512844033327295
Pool4,Pool20;Pool19,Pool21	EBPL_1	DGN	ISR	DrosSim	-0.0030709625001260604
Pool4,Pool21;Pool5,Pool6	EBPL_1	DrosSim	EERU_1	EERU_2	0.0007943344976347191
Pool4,Pool21;Pool5,Pool7	EBPL_1	DrosSim	EERU_1	EEUA_1	-0.00128425872626725
Pool4,Pool21;Pool5,Pool8	EBPL_1	DrosSim	EERU_1	EEUA_2	-0.00142422280271981
Pool4,Pool21;Pool5,Pool9	EBPL_1	DrosSim	EERU_1	TRK_1	0.006567102397286971
Pool4,Pool21;Pool5,Pool10	EBPL_1	DrosSim	EERU_1	WBDE_1	0.00335940831765125
Pool4,Pool21;Pool5,Pool11	EBPL_1	DrosSim	EERU_1	WBIT_1	0.0036802045546193204
Pool4,Pool21;Pool5,Pool12	EBPL_1	DrosSim	EERU_1	WEES_1	0.00548878700714434
Pool4,Pool21;Pool5,Pool13	EBPL_1	DrosSim	EERU_1	WEES_2	0.0049378937072457295
Pool4,Pool21;Pool5,Pool14	EBPL_1	DrosSim	EERU_1	WEFR_1	0.0032847161418206898
Pool4,Pool21;Pool5,Pool15	EBPL_1	DrosSim	EERU_1	WEFR_2	0.00408062998746311
Pool4,Pool21;Pool5,Pool16	EBPL_1	DrosSim	EERU_1	CNXJ	0.0034167999261604
Pool4,Pool21;Pool5,Pool17	EBPL_1	DrosSim	EERU_1	CnOther	0.0058662245394553395
Pool4,Pool21;Pool5,Pool18	EBPL_1	DrosSim	EERU_1	CnQTP	0.00341417163559399
Pool4,Pool21;Pool5,Pool19	EBPL_1	DrosSim	EERU_1	ISR	-0.0010404515739177401
Pool4,Pool21;Pool5,Pool20	EBPL_1	DrosSim	EERU_1	DGN	0.00826462215049234
Pool4,Pool21;Pool6,Pool7	EBPL_1	DrosSim	EERU_2	EEUA_1	-0.00207859322390197
Pool4,Pool21;Pool6,Pool8	EBPL_1	DrosSim	EERU_2	EEUA_2	-0.0022185573003545302
Pool4,Pool21;Pool6,Pool9	EBPL_1	DrosSim	EERU_2	TRK_1	0.00577276789965225
Pool4,Pool21;Pool6,Pool10	EBPL_1	DrosSim	EERU_2	WBDE_1	0.00256507382001653
Pool4,Pool21;Pool6,Pool11	EBPL_1	DrosSim	EERU_2	WBIT_1	0.0028858700569846
Pool4,Pool21;Pool6,Pool12	EBPL_1	DrosSim	EERU_2	WEES_1	0.00469445250950962
Pool4,Pool21;Pool6,Pool13	EBPL_1	DrosSim	EERU_2	WEES_2	0.00414355920961101
Pool4,Pool21;Pool6,Pool14	EBPL_1	DrosSim	EERU_2	WEFR_1	0.00249038164418597
Pool4,Pool21;Pool6,Pool15	EBPL_1	DrosSim	EERU_2	WEFR_2	0.00328629548982839
Pool4,Pool21;Pool6,Pool16	EBPL_1	DrosSim	EERU_2	CNXJ	0.0026224654285256803
Pool4,Pool21;Pool6,Pool17	EBPL_1	DrosSim	EERU_2	CnOther	0.005071890041820629
Pool4,Pool21;Pool6,Pool18	EBPL_1	DrosSim	EERU_2	CnQTP	0.0026198371379592697
Pool4,Pool21;Pool6,Pool19	EBPL_1	DrosSim	EERU_2	ISR	-0.00183478607155246
Pool4,Pool21;Pool6,Pool20	EBPL_1	DrosSim	EERU_2	DGN	0.00747028765285762
Pool4,Pool21;Pool7,Pool8	EBPL_1	DrosSim	EEUA_1	EEUA_2	-0.000139964076452559
Pool4,Pool21;Pool7,Pool9	EBPL_1	DrosSim	EEUA_1	TRK_1	0.00785136112355422
Pool4,Pool21;Pool7,Pool10	EBPL_1	DrosSim	EEUA_1	WBDE_1	0.0046436670439185
Pool4,Pool21;Pool7,Pool11	EBPL_1	DrosSim	EEUA_1	WBIT_1	0.004964463280886571
Pool4,Pool21;Pool7,Pool12	EBPL_1	DrosSim	EEUA_1	WEES_1	0.00677304573341159
Pool4,Pool21;Pool7,Pool13	EBPL_1	DrosSim	EEUA_1	WEES_2	0.00622215243351298
Pool4,Pool21;Pool7,Pool14	EBPL_1	DrosSim	EEUA_1	WEFR_1	0.00456897486808794
Pool4,Pool21;Pool7,Pool15	EBPL_1	DrosSim	EEUA_1	WEFR_2	0.00536488871373036
Pool4,Pool21;Pool7,Pool16	EBPL_1	DrosSim	EEUA_1	CNXJ	0.00470105865242765
Pool4,Pool21;Pool7,Pool17	EBPL_1	DrosSim	EEUA_1	CnOther	0.0071504832657226
Pool4,Pool21;Pool7,Pool18	EBPL_1	DrosSim	EEUA_1	CnQTP	0.00469843036186124
Pool4,Pool21;Pool7,Pool19	EBPL_1	DrosSim	EEUA_1	ISR	0.00024380715234950697
Pool4,Pool21;Pool7,Pool20	EBPL_1	DrosSim	EEUA_1	DGN	0.009548880876759591
Pool4,Pool21;Pool8,Pool9	EBPL_1	DrosSim	EEUA_2	TRK_1	0.007991325200006779
Pool4,Pool21;Pool8,Pool10	EBPL_1	DrosSim	EEUA_2	WBDE_1	0.00478363112037106
Pool4,Pool21;Pool8,Pool11	EBPL_1	DrosSim	EEUA_2	WBIT_1	0.0051044273573391296
Pool4,Pool21;Pool8,Pool12	EBPL_1	DrosSim	EEUA_2	WEES_1	0.00691300980986415
Pool4,Pool21;Pool8,Pool13	EBPL_1	DrosSim	EEUA_2	WEES_2	0.0063621165099655395
Pool4,Pool21;Pool8,Pool14	EBPL_1	DrosSim	EEUA_2	WEFR_1	0.0047089389445405
Pool4,Pool21;Pool8,Pool15	EBPL_1	DrosSim	EEUA_2	WEFR_2	0.00550485279018292
Pool4,Pool21;Pool8,Pool16	EBPL_1	DrosSim	EEUA_2	CNXJ	0.00484102272888021
Pool4,Pool21;Pool8,Pool17	EBPL_1	DrosSim	EEUA_2	CnOther	0.00729044734217515
